u,v,label,score,model,model_key,group,case
A000337,A000370,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000189,A000528,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000189,A000528,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000189,A000528,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000189,A000528,0,63.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000189,A000528,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000041,A000061,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000041,A000061,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000041,A000061,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000041,A000061,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000041,A000061,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000043,A000184,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000043,A000184,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000043,A000184,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000043,A000184,0,39.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000043,A000184,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000257,A000523,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000257,A000523,0,0.05263157894736842,Jaccard Coefficient,jaccard,Heuristics,case2
A000257,A000523,0,0.3284587387530511,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000257,A000523,0,96.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000257,A000523,0,0.047619047619047616,Resource Allocation Index,resource_allocation,Heuristics,case2
A000131,A000489,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000131,A000489,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000131,A000489,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000131,A000489,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000131,A000489,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000243,A000308,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000243,A000308,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000243,A000308,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000243,A000308,0,253.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000243,A000308,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000418,A000451,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000418,A000451,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000418,A000451,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000418,A000451,0,91.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000418,A000451,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000246,A000269,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000246,A000269,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000246,A000269,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000246,A000269,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000246,A000269,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000061,A000169,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000061,A000169,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000061,A000169,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000061,A000169,0,33.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000061,A000169,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000312,A000384,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000312,A000384,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000312,A000384,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000312,A000384,0,40.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000312,A000384,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000097,A000242,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000097,A000242,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000097,A000242,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000097,A000242,0,18.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000097,A000242,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000081,A000120,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000081,A000120,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000081,A000120,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000081,A000120,0,39.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000081,A000120,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000303,A000502,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000303,A000502,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000303,A000502,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000303,A000502,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000303,A000502,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000308,A000351,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000308,A000351,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000308,A000351,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000308,A000351,0,460.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000308,A000351,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000509,A000525,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000509,A000525,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000509,A000525,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000509,A000525,0,8.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000509,A000525,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000395,A000506,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000395,A000506,0,0.03125,Jaccard Coefficient,jaccard,Heuristics,case2
A000395,A000506,0,0.3001016285004131,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000395,A000506,0,62.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000395,A000506,0,0.03571428571428571,Resource Allocation Index,resource_allocation,Heuristics,case2
A000058,A000444,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000058,A000444,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000058,A000444,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000058,A000444,0,50.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000058,A000444,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000028,A000443,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000028,A000443,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000028,A000443,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000028,A000443,0,180.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000028,A000443,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000441,A000454,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000441,A000454,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000441,A000454,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000441,A000454,0,36.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000441,A000454,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000136,A000525,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000136,A000525,0,0.043478260869565216,Jaccard Coefficient,jaccard,Heuristics,case2
A000136,A000525,0,0.24627854581449443,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000136,A000525,0,128.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000136,A000525,0,0.017241379310344827,Resource Allocation Index,resource_allocation,Heuristics,case2
A000352,A000403,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000352,A000403,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000352,A000403,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000352,A000403,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000352,A000403,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000333,A000364,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000333,A000364,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000333,A000364,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000333,A000364,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000333,A000364,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000283,A000419,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000283,A000419,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000283,A000419,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000283,A000419,0,66.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000283,A000419,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000156,A000295,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000156,A000295,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000156,A000295,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000156,A000295,0,45.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000156,A000295,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000008,A000296,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000008,A000296,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000008,A000296,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000008,A000296,0,35.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000008,A000296,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000003,A000407,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000003,A000407,0,0.06666666666666667,Jaccard Coefficient,jaccard,Heuristics,case2
A000003,A000407,0,0.40242960438184466,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000003,A000407,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000003,A000407,0,0.08333333333333333,Resource Allocation Index,resource_allocation,Heuristics,case2
A000076,A000152,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000076,A000152,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000076,A000152,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000076,A000152,0,63.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000076,A000152,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000232,A000317,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000232,A000317,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000232,A000317,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000232,A000317,0,30.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000232,A000317,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000029,A000460,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000029,A000460,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000029,A000460,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000029,A000460,0,40.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000029,A000460,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000296,A000452,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000296,A000452,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000296,A000452,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000296,A000452,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000296,A000452,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000157,A000274,0,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000157,A000274,0,0.031746031746031744,Jaccard Coefficient,jaccard,Heuristics,case2
A000157,A000274,0,0.5659742141752651,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000157,A000274,0,406.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000157,A000274,0,0.058970099667774084,Resource Allocation Index,resource_allocation,Heuristics,case2
A000128,A000339,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000128,A000339,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000128,A000339,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000128,A000339,0,60.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000128,A000339,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000048,A000295,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000048,A000295,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000048,A000295,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000048,A000295,0,78.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000048,A000295,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000205,A000387,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000205,A000387,0,0.1,Jaccard Coefficient,jaccard,Heuristics,case2
A000205,A000387,0,0.45511961331341866,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000205,A000387,0,10.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000205,A000387,0,0.1111111111111111,Resource Allocation Index,resource_allocation,Heuristics,case2
A000475,A000540,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000475,A000540,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000475,A000540,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000475,A000540,0,128.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000475,A000540,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000039,A000160,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000039,A000160,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000039,A000160,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000039,A000160,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000039,A000160,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000169,A000470,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000169,A000470,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000169,A000470,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000169,A000470,0,22.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000169,A000470,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000033,A000100,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000033,A000100,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000033,A000100,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000033,A000100,0,44.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000033,A000100,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000092,A000266,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000092,A000266,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000092,A000266,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000092,A000266,0,27.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000092,A000266,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000049,A000150,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000049,A000150,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000049,A000150,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000049,A000150,0,6.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000049,A000150,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000166,A000440,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000166,A000440,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000166,A000440,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000166,A000440,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000166,A000440,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000071,A000098,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000071,A000098,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000071,A000098,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000071,A000098,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000071,A000098,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000245,A000409,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000245,A000409,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000245,A000409,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000245,A000409,0,9.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000245,A000409,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000473,A000512,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000473,A000512,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000473,A000512,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000473,A000512,0,56.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000473,A000512,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000211,A000456,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000211,A000456,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000211,A000456,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000211,A000456,0,18.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000211,A000456,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000410,A000506,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000410,A000506,0,0.02631578947368421,Jaccard Coefficient,jaccard,Heuristics,case2
A000410,A000506,0,0.36067376022224085,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000410,A000506,0,248.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000410,A000506,0,0.0625,Resource Allocation Index,resource_allocation,Heuristics,case2
A000471,A000561,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000471,A000561,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000471,A000561,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000471,A000561,0,90.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000471,A000561,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000009,A000235,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000009,A000235,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000009,A000235,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000009,A000235,0,32.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000009,A000235,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000114,A000167,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000114,A000167,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000114,A000167,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000114,A000167,0,144.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000114,A000167,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000029,A000098,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000029,A000098,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000029,A000098,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000029,A000098,0,60.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000029,A000098,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000261,A000293,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000261,A000293,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000261,A000293,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000261,A000293,0,50.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000261,A000293,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000120,A000388,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000120,A000388,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000120,A000388,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000120,A000388,0,91.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000120,A000388,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000171,A000285,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000171,A000285,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000171,A000285,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000171,A000285,0,18.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000171,A000285,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000505,A000516,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000505,A000516,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000505,A000516,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000505,A000516,0,231.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000505,A000516,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000294,A000445,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000294,A000445,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000294,A000445,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000294,A000445,0,184.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000294,A000445,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000169,A000366,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000169,A000366,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000169,A000366,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000169,A000366,0,132.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000169,A000366,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000528,A000535,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000528,A000535,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000528,A000535,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000528,A000535,0,12.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000528,A000535,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000288,A000559,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000288,A000559,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000288,A000559,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000288,A000559,0,35.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000288,A000559,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000137,A000462,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000137,A000462,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000137,A000462,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000137,A000462,0,156.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000137,A000462,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000425,A000491,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000425,A000491,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000425,A000491,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000425,A000491,0,476.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000425,A000491,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000081,A000267,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000081,A000267,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000081,A000267,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000081,A000267,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000081,A000267,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000419,A000450,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000419,A000450,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000419,A000450,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000419,A000450,0,72.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000419,A000450,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000225,A000462,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000225,A000462,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000225,A000462,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000225,A000462,0,117.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000225,A000462,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000537,A000568,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000537,A000568,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000537,A000568,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000537,A000568,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000537,A000568,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000014,A000110,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000014,A000110,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000014,A000110,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000014,A000110,0,171.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000014,A000110,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000369,A000568,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000369,A000568,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000369,A000568,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000369,A000568,0,66.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000369,A000568,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000182,A000192,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000182,A000192,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000182,A000192,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000182,A000192,0,152.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000182,A000192,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000306,A000498,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000306,A000498,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000306,A000498,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000306,A000498,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000306,A000498,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000113,A000319,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000113,A000319,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000113,A000319,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000113,A000319,0,117.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000113,A000319,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000413,A000516,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000413,A000516,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000413,A000516,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000413,A000516,0,294.0,Preferential Attachment,preferential_attachment,Heuristics,case2
