u,v,label,score,model,group,case
A000174,A000538,0,0.059772894314659486,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000499,0,1.3462468937150185e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000131,A000542,0,0.011309684697015718,Node2Vec+LR(Hadamard),Embedding,case1
A000529,A000147,0,6.041872278353475e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000462,A000490,0,0.020493804516634472,Node2Vec+LR(Hadamard),Embedding,case1
A000094,A000410,0,0.9618699507735914,Node2Vec+LR(Hadamard),Embedding,case1
A000293,A000488,0,5.756340961424944e-07,Node2Vec+LR(Hadamard),Embedding,case1
A000530,A000468,0,0.1212469871265138,Node2Vec+LR(Hadamard),Embedding,case1
A000126,A000256,0,0.069610733203873,Node2Vec+LR(Hadamard),Embedding,case1
A000491,A000217,0,0.0011003072341897971,Node2Vec+LR(Hadamard),Embedding,case1
A000441,A000433,0,0.0024374149514355403,Node2Vec+LR(Hadamard),Embedding,case1
A000442,A000320,0,0.11260439505681322,Node2Vec+LR(Hadamard),Embedding,case1
A000506,A000477,0,0.11394942961577416,Node2Vec+LR(Hadamard),Embedding,case1
A000074,A000175,0,5.4264886425869224e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000190,A000232,0,0.022679150348516357,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000331,0,0.020468795164256884,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000059,0,0.018133068346074543,Node2Vec+LR(Hadamard),Embedding,case1
A000421,A000480,0,3.5686920141833215e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000203,A000416,0,0.01397881378183815,Node2Vec+LR(Hadamard),Embedding,case1
A000238,A000012,0,0.0040663161853202075,Node2Vec+LR(Hadamard),Embedding,case1
A000284,A000335,0,0.0011014296926584633,Node2Vec+LR(Hadamard),Embedding,case1
A000083,A000237,0,0.17955299351414541,Node2Vec+LR(Hadamard),Embedding,case1
A000021,A000011,0,0.011363564797645614,Node2Vec+LR(Hadamard),Embedding,case1
A000228,A000453,0,0.0001719330071629191,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000337,0,0.4716380406540949,Node2Vec+LR(Hadamard),Embedding,case1
A000232,A000396,0,1.196075368060067e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000511,A000373,0,0.024614801939266708,Node2Vec+LR(Hadamard),Embedding,case1
A000443,A000193,0,0.010328765759394107,Node2Vec+LR(Hadamard),Embedding,case1
A000266,A000304,0,0.05282538604286577,Node2Vec+LR(Hadamard),Embedding,case1
A000436,A000048,0,0.27962032047727586,Node2Vec+LR(Hadamard),Embedding,case1
A000450,A000543,0,0.0026128843799901346,Node2Vec+LR(Hadamard),Embedding,case1
A000345,A000001,0,0.06984337916160106,Node2Vec+LR(Hadamard),Embedding,case1
A000424,A000361,0,0.002685760703395635,Node2Vec+LR(Hadamard),Embedding,case1
A000478,A000383,0,0.027861740055213413,Node2Vec+LR(Hadamard),Embedding,case1
A000402,A000072,0,0.01930054079715144,Node2Vec+LR(Hadamard),Embedding,case1
A000420,A000554,0,0.8209298381446021,Node2Vec+LR(Hadamard),Embedding,case1
A000088,A000194,0,0.6961594934944875,Node2Vec+LR(Hadamard),Embedding,case1
A000259,A000058,0,0.9090982015846143,Node2Vec+LR(Hadamard),Embedding,case1
A000488,A000043,0,3.4372555764117553e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000012,A000038,0,0.03973360715673618,Node2Vec+LR(Hadamard),Embedding,case1
A000132,A000253,0,0.0024291576174040822,Node2Vec+LR(Hadamard),Embedding,case1
A000013,A000225,0,0.01215244900365369,Node2Vec+LR(Hadamard),Embedding,case1
A000062,A000135,0,0.0005716484903157254,Node2Vec+LR(Hadamard),Embedding,case1
A000352,A000176,0,0.0036046514373130525,Node2Vec+LR(Hadamard),Embedding,case1
A000372,A000174,0,0.0015266456917412744,Node2Vec+LR(Hadamard),Embedding,case1
A000217,A000565,0,0.004146570233702631,Node2Vec+LR(Hadamard),Embedding,case1
A000487,A000444,0,0.01234015186442356,Node2Vec+LR(Hadamard),Embedding,case1
A000529,A000283,0,8.480899782802769e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000550,A000548,0,0.006940098930335199,Node2Vec+LR(Hadamard),Embedding,case1
A000372,A000453,0,0.0011913298807708097,Node2Vec+LR(Hadamard),Embedding,case1
A000466,A000392,0,0.9720674403320734,Node2Vec+LR(Hadamard),Embedding,case1
A000073,A000345,0,0.010732333081878608,Node2Vec+LR(Hadamard),Embedding,case1
A000349,A000289,0,0.010953639435813225,Node2Vec+LR(Hadamard),Embedding,case1
A000185,A000087,0,0.0007167392758029035,Node2Vec+LR(Hadamard),Embedding,case1
A000035,A000413,0,0.4013752846138373,Node2Vec+LR(Hadamard),Embedding,case1
A000258,A000414,0,0.23491289833166112,Node2Vec+LR(Hadamard),Embedding,case1
A000353,A000552,0,0.015992960626968096,Node2Vec+LR(Hadamard),Embedding,case1
A000083,A000440,0,0.0011956292378984374,Node2Vec+LR(Hadamard),Embedding,case1
A000036,A000031,0,0.40937377279921544,Node2Vec+LR(Hadamard),Embedding,case1
A000327,A000512,0,0.049350136928316385,Node2Vec+LR(Hadamard),Embedding,case1
A000205,A000301,0,0.005713778420490267,Node2Vec+LR(Hadamard),Embedding,case1
A000002,A000517,0,9.54104219971588e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000290,A000288,0,0.06411121786900935,Node2Vec+LR(Hadamard),Embedding,case1
A000407,A000488,0,0.0036334145643178626,Node2Vec+LR(Hadamard),Embedding,case1
A000259,A000331,0,0.40034372797412815,Node2Vec+LR(Hadamard),Embedding,case1
A000520,A000460,0,0.018830415616701342,Node2Vec+LR(Hadamard),Embedding,case1
A000502,A000098,0,0.009859237471754146,Node2Vec+LR(Hadamard),Embedding,case1
A000522,A000364,0,0.000634182601679707,Node2Vec+LR(Hadamard),Embedding,case1
A000382,A000067,0,0.019952043579625215,Node2Vec+LR(Hadamard),Embedding,case1
A000299,A000438,0,0.8449096210766457,Node2Vec+LR(Hadamard),Embedding,case1
A000306,A000172,0,0.011183322040081656,Node2Vec+LR(Hadamard),Embedding,case1
A000470,A000535,0,0.0032057859580721065,Node2Vec+LR(Hadamard),Embedding,case1
A000486,A000422,0,0.07547525568685239,Node2Vec+LR(Hadamard),Embedding,case1
A000121,A000273,0,0.02902270625571982,Node2Vec+LR(Hadamard),Embedding,case1
A000421,A000089,0,2.9630525299962805e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000023,A000275,0,0.005132424940807844,Node2Vec+LR(Hadamard),Embedding,case1
A000258,A000222,0,0.00780459262175434,Node2Vec+LR(Hadamard),Embedding,case1
A000255,A000136,0,0.021666555240618075,Node2Vec+LR(Hadamard),Embedding,case1
A000113,A000307,0,0.010446428934609663,Node2Vec+LR(Hadamard),Embedding,case1
A000026,A000093,0,0.0033878060935744747,Node2Vec+LR(Hadamard),Embedding,case1
A000425,A000187,0,0.018124109077063626,Node2Vec+LR(Hadamard),Embedding,case1
A000410,A000235,0,0.007262929592784745,Node2Vec+LR(Hadamard),Embedding,case1
A000464,A000325,0,0.09070287445141843,Node2Vec+LR(Hadamard),Embedding,case1
A000211,A000525,0,0.0012378975988764117,Node2Vec+LR(Hadamard),Embedding,case1
A000318,A000117,0,0.22704394678178036,Node2Vec+LR(Hadamard),Embedding,case1
A000240,A000189,0,0.40549213548235186,Node2Vec+LR(Hadamard),Embedding,case1
A000254,A000294,0,0.0057851977810002,Node2Vec+LR(Hadamard),Embedding,case1
A000058,A000152,0,0.04558981598491455,Node2Vec+LR(Hadamard),Embedding,case1
A000381,A000544,0,0.15510016974312327,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000452,0,0.2584202226331846,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000501,0,0.0012705508613214238,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000553,0,0.03843133030751417,Node2Vec+LR(Hadamard),Embedding,case1
A000070,A000517,0,0.18558848756763496,Node2Vec+LR(Hadamard),Embedding,case1
A000356,A000346,0,0.0016923381759743835,Node2Vec+LR(Hadamard),Embedding,case1
A000173,A000138,0,0.02148417280607424,Node2Vec+LR(Hadamard),Embedding,case1
A000273,A000538,0,0.07112597614127633,Node2Vec+LR(Hadamard),Embedding,case1
A000111,A000127,0,0.00019549780876075782,Node2Vec+LR(Hadamard),Embedding,case1
A000244,A000398,0,0.053954802167102286,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000353,0,0.05606760543924113,Node2Vec+LR(Hadamard),Embedding,case1
A000088,A000493,0,0.06581850696602448,Node2Vec+LR(Hadamard),Embedding,case1
A000382,A000466,0,1.3677877539042606e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000178,A000080,0,0.046252458729810104,Node2Vec+LR(Hadamard),Embedding,case1
A000258,A000168,0,0.001545278985299894,Node2Vec+LR(Hadamard),Embedding,case1
A000421,A000136,0,0.2716491487677563,Node2Vec+LR(Hadamard),Embedding,case1
A000357,A000523,0,0.0016389181067616397,Node2Vec+LR(Hadamard),Embedding,case1
A000210,A000417,0,0.0014065040933396035,Node2Vec+LR(Hadamard),Embedding,case1
A000231,A000224,0,0.5316685454918105,Node2Vec+LR(Hadamard),Embedding,case1
A000319,A000485,0,0.007864991837898596,Node2Vec+LR(Hadamard),Embedding,case1
A000369,A000289,0,0.054169530038549095,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000292,0,0.20332146471036064,Node2Vec+LR(Hadamard),Embedding,case1
A000343,A000466,0,0.7705384063483369,Node2Vec+LR(Hadamard),Embedding,case1
A000419,A000512,0,0.05394759006844185,Node2Vec+LR(Hadamard),Embedding,case1
A000329,A000503,0,0.12680653180802226,Node2Vec+LR(Hadamard),Embedding,case1
A000424,A000228,0,0.0015357739753713705,Node2Vec+LR(Hadamard),Embedding,case1
A000452,A000301,0,0.0027659078698710387,Node2Vec+LR(Hadamard),Embedding,case1
A000492,A000219,0,0.0003960639300000891,Node2Vec+LR(Hadamard),Embedding,case1
A000392,A000183,0,0.0039043455223699178,Node2Vec+LR(Hadamard),Embedding,case1
A000166,A000286,0,0.06128611525845392,Node2Vec+LR(Hadamard),Embedding,case1
A000524,A000448,0,1.7930335372672202e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000035,A000049,0,0.022220465274221328,Node2Vec+LR(Hadamard),Embedding,case1
A000483,A000357,0,0.0013043796290290821,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000117,0,0.04757727178216641,Node2Vec+LR(Hadamard),Embedding,case1
A000534,A000038,0,0.00011490753371781623,Node2Vec+LR(Hadamard),Embedding,case1
A000231,A000481,0,0.21027639453148475,Node2Vec+LR(Hadamard),Embedding,case1
A000287,A000204,0,0.0006629859612424344,Node2Vec+LR(Hadamard),Embedding,case1
A000279,A000237,0,0.005660791205066415,Node2Vec+LR(Hadamard),Embedding,case1
A000398,A000028,0,0.0011445241237079842,Node2Vec+LR(Hadamard),Embedding,case1
A000495,A000432,0,0.000506332241561887,Node2Vec+LR(Hadamard),Embedding,case1
A000432,A000336,0,0.04492982547978165,Node2Vec+LR(Hadamard),Embedding,case1
A000162,A000042,0,0.0008891626549986612,Node2Vec+LR(Hadamard),Embedding,case1
A000243,A000054,0,0.0076210223002480815,Node2Vec+LR(Hadamard),Embedding,case1
A000082,A000390,0,0.03750675412237884,Node2Vec+LR(Hadamard),Embedding,case1
A000184,A000274,0,0.00034158821733972216,Node2Vec+LR(Hadamard),Embedding,case1
A000073,A000316,0,0.026050589873929077,Node2Vec+LR(Hadamard),Embedding,case1
A000254,A000366,0,0.0001535762509573014,Node2Vec+LR(Hadamard),Embedding,case1
A000549,A000291,0,0.05053714780895699,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000561,0,0.729368673849128,Node2Vec+LR(Hadamard),Embedding,case1
A000033,A000378,0,0.02496070537472302,Node2Vec+LR(Hadamard),Embedding,case1
A000279,A000565,0,0.42736708079367874,Node2Vec+LR(Hadamard),Embedding,case1
A000002,A000357,0,0.005492718520403582,Node2Vec+LR(Hadamard),Embedding,case1
A000406,A000296,0,0.15656604020854306,Node2Vec+LR(Hadamard),Embedding,case1
A000492,A000107,0,0.0015820634193854186,Node2Vec+LR(Hadamard),Embedding,case1
A000333,A000191,0,0.05633333622980419,Node2Vec+LR(Hadamard),Embedding,case1
A000553,A000212,0,0.010403378570134186,Node2Vec+LR(Hadamard),Embedding,case1
A000083,A000253,0,0.013996021095356588,Node2Vec+LR(Hadamard),Embedding,case1
A000466,A000459,0,0.09842610010261338,Node2Vec+LR(Hadamard),Embedding,case1
A000489,A000472,0,0.021226752756285612,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000404,0,0.587011248026422,Node2Vec+LR(Hadamard),Embedding,case1
A000488,A000225,0,0.696248438082772,Node2Vec+LR(Hadamard),Embedding,case1
A000488,A000297,0,0.02069950887887041,Node2Vec+LR(Hadamard),Embedding,case1
A000560,A000338,0,0.02435310420838,Node2Vec+LR(Hadamard),Embedding,case1
A000369,A000172,0,0.21952635651304653,Node2Vec+LR(Hadamard),Embedding,case1
A000084,A000172,0,0.7621492781179031,Node2Vec+LR(Hadamard),Embedding,case1
A000102,A000457,0,0.013435685347833879,Node2Vec+LR(Hadamard),Embedding,case1
A000041,A000303,0,0.01099911391127146,Node2Vec+LR(Hadamard),Embedding,case1
A000331,A000210,0,0.009770518692132227,Node2Vec+LR(Hadamard),Embedding,case1
A000346,A000373,0,0.010191154810970061,Node2Vec+LR(Hadamard),Embedding,case1
A000541,A000457,0,0.030573581546317008,Node2Vec+LR(Hadamard),Embedding,case1
A000436,A000552,0,0.007467872026683978,Node2Vec+LR(Hadamard),Embedding,case1
A000024,A000342,0,0.05009058381904801,Node2Vec+LR(Hadamard),Embedding,case1
A000495,A000518,0,0.8236586696893171,Node2Vec+LR(Hadamard),Embedding,case1
A000439,A000277,0,0.016438217952678524,Node2Vec+LR(Hadamard),Embedding,case1
A000026,A000122,0,0.010148314897721954,Node2Vec+LR(Hadamard),Embedding,case1
A000125,A000142,0,0.005039061119785257,Node2Vec+LR(Hadamard),Embedding,case1
A000522,A000359,0,0.003250178664557147,Node2Vec+LR(Hadamard),Embedding,case1
A000374,A000176,0,0.01063619609236888,Node2Vec+LR(Hadamard),Embedding,case1
A000131,A000199,0,0.0011432044059270226,Node2Vec+LR(Hadamard),Embedding,case1
A000157,A000548,0,0.5834297929946999,Node2Vec+LR(Hadamard),Embedding,case1
A000086,A000518,0,0.9393847521339089,Node2Vec+LR(Hadamard),Embedding,case1
A000018,A000170,0,0.05407280190213132,Node2Vec+LR(Hadamard),Embedding,case1
A000271,A000080,0,0.0035683203507724964,Node2Vec+LR(Hadamard),Embedding,case1
A000141,A000185,0,0.00211072140567479,Node2Vec+LR(Hadamard),Embedding,case1
A000395,A000146,0,0.2768644764254366,Node2Vec+LR(Hadamard),Embedding,case1
A000387,A000326,0,0.35436690862728404,Node2Vec+LR(Hadamard),Embedding,case1
A000173,A000357,0,0.06312498633794586,Node2Vec+LR(Hadamard),Embedding,case1
A000177,A000169,0,0.19953571761714145,Node2Vec+LR(Hadamard),Embedding,case1
A000125,A000212,0,0.005637623572000381,Node2Vec+LR(Hadamard),Embedding,case1
A000431,A000346,0,0.003918385671952235,Node2Vec+LR(Hadamard),Embedding,case1
A000079,A000417,0,0.0013281428114915066,Node2Vec+LR(Hadamard),Embedding,case1
A000256,A000092,0,0.4183442216823999,Node2Vec+LR(Hadamard),Embedding,case1
A000004,A000541,0,0.005613364721041107,Node2Vec+LR(Hadamard),Embedding,case1
A000500,A000278,0,0.021543026526273604,Node2Vec+LR(Hadamard),Embedding,case1
A000527,A000120,0,0.004838537609139398,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000134,0,0.002195397832649285,Node2Vec+LR(Hadamard),Embedding,case1
A000266,A000280,0,0.010077052314759055,Node2Vec+LR(Hadamard),Embedding,case1
A000036,A000269,0,0.05124088629408908,Node2Vec+LR(Hadamard),Embedding,case1
A000236,A000137,0,0.4614030202171165,Node2Vec+LR(Hadamard),Embedding,case1
A000456,A000106,0,0.022056063127625966,Node2Vec+LR(Hadamard),Embedding,case1
A000330,A000477,0,0.004476576099827124,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000523,0,0.005484233461707158,Node2Vec+LR(Hadamard),Embedding,case1
A000147,A000093,0,0.035020311888696996,Node2Vec+LR(Hadamard),Embedding,case1
A000412,A000180,0,0.24935624109684962,Node2Vec+LR(Hadamard),Embedding,case1
A000488,A000564,0,0.14277255197909156,Node2Vec+LR(Hadamard),Embedding,case1
A000245,A000273,0,0.013691362023142707,Node2Vec+LR(Hadamard),Embedding,case1
A000095,A000245,0,0.08749954390387693,Node2Vec+LR(Hadamard),Embedding,case1
A000391,A000047,0,0.08430460091408609,Node2Vec+LR(Hadamard),Embedding,case1
A000514,A000097,0,0.05746730635158381,Node2Vec+LR(Hadamard),Embedding,case1
A000121,A000115,0,0.45082556382143074,Node2Vec+LR(Hadamard),Embedding,case1
A000157,A000554,0,0.08316578758362428,Node2Vec+LR(Hadamard),Embedding,case1
A000403,A000237,0,0.016617273443313135,Node2Vec+LR(Hadamard),Embedding,case1
A000262,A000558,0,0.06756248721153076,Node2Vec+LR(Hadamard),Embedding,case1
A000153,A000136,0,0.013414921784489376,Node2Vec+LR(Hadamard),Embedding,case1
A000071,A000048,0,0.0030069937435053713,Node2Vec+LR(Hadamard),Embedding,case1
A000423,A000565,0,0.5291085610097834,Node2Vec+LR(Hadamard),Embedding,case1
A000226,A000158,0,0.0014785723106924373,Node2Vec+LR(Hadamard),Embedding,case1
A000451,A000332,0,0.0006473833416444842,Node2Vec+LR(Hadamard),Embedding,case1
A000057,A000356,0,0.04387029841598767,Node2Vec+LR(Hadamard),Embedding,case1
A000257,A000438,0,0.03370587210264756,Node2Vec+LR(Hadamard),Embedding,case1
A000034,A000060,0,0.6843008229754385,Node2Vec+LR(Hadamard),Embedding,case1
A000553,A000344,0,0.23702193002577027,Node2Vec+LR(Hadamard),Embedding,case1
A000024,A000120,0,0.004160482353894225,Node2Vec+LR(Hadamard),Embedding,case1
A000238,A000277,0,0.02156284575808016,Node2Vec+LR(Hadamard),Embedding,case1
A000566,A000547,0,0.0061088757484469925,Node2Vec+LR(Hadamard),Embedding,case1
A000350,A000016,0,0.0439886330563053,Node2Vec+LR(Hadamard),Embedding,case1
A000388,A000120,0,0.005722089848970138,Node2Vec+LR(Hadamard),Embedding,case1
A000377,A000317,0,0.0005464827784033676,Node2Vec+LR(Hadamard),Embedding,case1
A000359,A000433,0,0.002299961827784259,Node2Vec+LR(Hadamard),Embedding,case1
A000176,A000070,0,0.13163893901980947,Node2Vec+LR(Hadamard),Embedding,case1
A000260,A000535,0,0.0005851186019075055,Node2Vec+LR(Hadamard),Embedding,case1
A000395,A000411,0,0.010287751796989994,Node2Vec+LR(Hadamard),Embedding,case1
A000546,A000341,0,0.24450987369355626,Node2Vec+LR(Hadamard),Embedding,case1
A000560,A000412,0,0.0005666344740881451,Node2Vec+LR(Hadamard),Embedding,case1
A000361,A000309,0,0.00015499506737844018,Node2Vec+LR(Hadamard),Embedding,case1
A000271,A000043,0,0.0072965700546251235,Node2Vec+LR(Hadamard),Embedding,case1
A000393,A000028,0,0.00028412496654529564,Node2Vec+LR(Hadamard),Embedding,case1
A000111,A000438,0,0.1446499093277134,Node2Vec+LR(Hadamard),Embedding,case1
A000170,A000354,0,0.1277846548980093,Node2Vec+LR(Hadamard),Embedding,case1
A000513,A000253,0,0.0031207831177368613,Node2Vec+LR(Hadamard),Embedding,case1
A000317,A000356,0,0.8682902883072917,Node2Vec+LR(Hadamard),Embedding,case1
A000202,A000285,0,0.02569272321609967,Node2Vec+LR(Hadamard),Embedding,case1
A000340,A000427,0,0.008228277073246375,Node2Vec+LR(Hadamard),Embedding,case1
A000191,A000289,0,0.0021226824839544116,Node2Vec+LR(Hadamard),Embedding,case1
A000066,A000090,0,0.001530382756282205,Node2Vec+LR(Hadamard),Embedding,case1
A000401,A000226,0,0.021579601290035597,Node2Vec+LR(Hadamard),Embedding,case1
A000148,A000467,0,0.007456925895534802,Node2Vec+LR(Hadamard),Embedding,case1
A000547,A000369,0,0.030240282898165376,Node2Vec+LR(Hadamard),Embedding,case1
A000431,A000294,0,0.0007793098427633029,Node2Vec+LR(Hadamard),Embedding,case1
A000070,A000150,0,0.002721788235196108,Node2Vec+LR(Hadamard),Embedding,case1
A000506,A000547,0,0.00314713745515954,Node2Vec+LR(Hadamard),Embedding,case1
A000519,A000052,0,0.0028112961369631327,Node2Vec+LR(Hadamard),Embedding,case1
A000325,A000115,0,0.4777856765726103,Node2Vec+LR(Hadamard),Embedding,case1
A000166,A000562,0,0.001043759696596908,Node2Vec+LR(Hadamard),Embedding,case1
A000289,A000136,0,0.03385290610812273,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000205,0,0.01125494652641919,Node2Vec+LR(Hadamard),Embedding,case1
A000511,A000043,0,2.4745548016987425e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000022,0,0.2218880410967242,Node2Vec+LR(Hadamard),Embedding,case1
A000031,A000097,0,0.04443383304102994,Node2Vec+LR(Hadamard),Embedding,case1
A000452,A000003,0,0.0038602641152764143,Node2Vec+LR(Hadamard),Embedding,case1
A000427,A000223,0,0.017135602199218808,Node2Vec+LR(Hadamard),Embedding,case1
A000046,A000496,0,0.029974668727791764,Node2Vec+LR(Hadamard),Embedding,case1
A000066,A000052,0,0.11566029114709798,Node2Vec+LR(Hadamard),Embedding,case1
A000566,A000158,0,0.37989871220202537,Node2Vec+LR(Hadamard),Embedding,case1
A000368,A000064,0,0.0025639177641771753,Node2Vec+LR(Hadamard),Embedding,case1
A000045,A000098,0,0.04427011331070544,Node2Vec+LR(Hadamard),Embedding,case1
A000454,A000224,0,0.0401414320505445,Node2Vec+LR(Hadamard),Embedding,case1
A000073,A000495,0,0.0002619170811349002,Node2Vec+LR(Hadamard),Embedding,case1
A000497,A000208,0,0.741894393597774,Node2Vec+LR(Hadamard),Embedding,case1
A000244,A000142,0,0.04747861764675866,Node2Vec+LR(Hadamard),Embedding,case1
A000292,A000564,0,0.49421333343805096,Node2Vec+LR(Hadamard),Embedding,case1
A000244,A000032,0,0.027395396400680012,Node2Vec+LR(Hadamard),Embedding,case1
A000061,A000194,0,0.05916158184740192,Node2Vec+LR(Hadamard),Embedding,case1
A000098,A000056,0,0.0135559336792267,Node2Vec+LR(Hadamard),Embedding,case1
A000526,A000259,0,0.009667965916350545,Node2Vec+LR(Hadamard),Embedding,case1
A000371,A000455,0,0.0069184287407451405,Node2Vec+LR(Hadamard),Embedding,case1
A000280,A000320,0,0.01056858930208949,Node2Vec+LR(Hadamard),Embedding,case1
A000266,A000108,0,0.009858924438477025,Node2Vec+LR(Hadamard),Embedding,case1
A000278,A000085,0,0.001078630138171445,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000348,0,6.249802976915842e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000063,A000299,0,0.08400207265841789,Node2Vec+LR(Hadamard),Embedding,case1
A000473,A000504,0,0.9913437434017823,Node2Vec+LR(Hadamard),Embedding,case1
A000337,A000230,0,0.784000160919457,Node2Vec+LR(Hadamard),Embedding,case1
A000063,A000448,0,0.05839149124385502,Node2Vec+LR(Hadamard),Embedding,case1
A000532,A000497,0,0.14169151219499213,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000089,0,0.001018151512788983,Node2Vec+LR(Hadamard),Embedding,case1
A000071,A000467,0,0.12072639812560503,Node2Vec+LR(Hadamard),Embedding,case1
A000049,A000463,0,0.01480108607410577,Node2Vec+LR(Hadamard),Embedding,case1
A000195,A000179,0,0.09141983267633622,Node2Vec+LR(Hadamard),Embedding,case1
A000377,A000092,0,0.09494699210314468,Node2Vec+LR(Hadamard),Embedding,case1
A000255,A000447,0,0.0005832052292071563,Node2Vec+LR(Hadamard),Embedding,case1
A000401,A000510,0,0.12874514586772642,Node2Vec+LR(Hadamard),Embedding,case1
A000156,A000388,0,0.00547685875767643,Node2Vec+LR(Hadamard),Embedding,case1
A000151,A000526,0,0.07981946822953404,Node2Vec+LR(Hadamard),Embedding,case1
A000410,A000165,0,0.0039478870324121005,Node2Vec+LR(Hadamard),Embedding,case1
A000439,A000411,0,0.0019717583375775975,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000484,0,0.0843742960607086,Node2Vec+LR(Hadamard),Embedding,case1
A000349,A000501,0,0.10281106317336657,Node2Vec+LR(Hadamard),Embedding,case1
A000471,A000503,0,0.2771551503169604,Node2Vec+LR(Hadamard),Embedding,case1
A000153,A000025,0,0.011729771558690816,Node2Vec+LR(Hadamard),Embedding,case1
A000026,A000185,0,0.00017185467026445308,Node2Vec+LR(Hadamard),Embedding,case1
A000159,A000216,0,0.0108235341646957,Node2Vec+LR(Hadamard),Embedding,case1
A000546,A000170,0,0.13494478559494077,Node2Vec+LR(Hadamard),Embedding,case1
A000451,A000335,0,0.959279358465251,Node2Vec+LR(Hadamard),Embedding,case1
A000300,A000569,0,0.8964922416984592,Node2Vec+LR(Hadamard),Embedding,case1
A000084,A000444,0,0.0031016529000085463,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000524,0,0.011554467441760679,Node2Vec+LR(Hadamard),Embedding,case1
A000004,A000425,0,0.04080953596018789,Node2Vec+LR(Hadamard),Embedding,case1
A000365,A000248,0,0.05774257474882744,Node2Vec+LR(Hadamard),Embedding,case1
A000384,A000342,0,0.1701164754132165,Node2Vec+LR(Hadamard),Embedding,case1
A000529,A000368,0,0.0011356047863441815,Node2Vec+LR(Hadamard),Embedding,case1
A000480,A000162,0,0.004138810859157594,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000251,0,0.4889405029004599,Node2Vec+LR(Hadamard),Embedding,case1
A000272,A000387,0,0.002790921107359375,Node2Vec+LR(Hadamard),Embedding,case1
A000182,A000020,0,0.020227912680813226,Node2Vec+LR(Hadamard),Embedding,case1
A000421,A000106,0,3.361305001164766e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000522,A000392,0,0.012378307127178967,Node2Vec+LR(Hadamard),Embedding,case1
A000182,A000032,0,0.39666795633222784,Node2Vec+LR(Hadamard),Embedding,case1
A000342,A000316,0,0.16565699223951535,Node2Vec+LR(Hadamard),Embedding,case1
A000032,A000493,0,0.21400093646026294,Node2Vec+LR(Hadamard),Embedding,case1
A000524,A000241,0,0.0021334711174820216,Node2Vec+LR(Hadamard),Embedding,case1
A000352,A000557,0,0.009984241620199783,Node2Vec+LR(Hadamard),Embedding,case1
A000177,A000450,0,0.01778208198498844,Node2Vec+LR(Hadamard),Embedding,case1
A000327,A000177,0,0.8815534248568176,Node2Vec+LR(Hadamard),Embedding,case1
A000533,A000189,0,0.0006567098349191097,Node2Vec+LR(Hadamard),Embedding,case1
A000197,A000032,0,0.31615910458705215,Node2Vec+LR(Hadamard),Embedding,case1
A000349,A000317,0,0.2995267896766583,Node2Vec+LR(Hadamard),Embedding,case1
A000499,A000425,0,0.05128592151518373,Node2Vec+LR(Hadamard),Embedding,case1
A000531,A000286,0,0.10043058535723942,Node2Vec+LR(Hadamard),Embedding,case1
A000098,A000293,0,0.00016244120373289057,Node2Vec+LR(Hadamard),Embedding,case1
A000446,A000389,0,0.0013831049932245408,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000548,0,0.3187823473625453,Node2Vec+LR(Hadamard),Embedding,case1
A000003,A000557,0,0.012262037243324224,Node2Vec+LR(Hadamard),Embedding,case1
A000445,A000481,0,0.06057876523000186,Node2Vec+LR(Hadamard),Embedding,case1
A000276,A000211,0,0.017223873393079694,Node2Vec+LR(Hadamard),Embedding,case1
