u,v,label,score,model,case,group
A000022,A000503,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000397,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000150,A000481,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000142,A000391,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000222,A000231,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000331,A000564,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000265,A000295,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000034,A000152,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000105,A000466,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000243,A000444,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000179,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000082,A000097,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000074,A000430,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000124,A000347,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000348,A000529,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000113,A000469,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000379,A000436,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000250,A000304,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000192,A000291,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000140,A000268,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000474,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000110,A000251,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000171,A000453,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000262,A000346,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000217,A000282,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000523,A000541,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000161,A000357,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000045,A000495,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000177,A000500,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000337,A000370,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000189,A000528,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000041,A000061,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000043,A000184,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000257,A000523,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000131,A000489,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000243,A000308,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000418,A000451,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000246,A000269,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000061,A000169,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000312,A000384,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000097,A000242,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000081,A000120,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000303,A000502,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000308,A000351,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000509,A000525,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000395,A000506,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000058,A000444,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000028,A000443,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000441,A000454,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000136,A000525,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000352,A000403,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000333,A000364,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000283,A000419,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000156,A000295,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000008,A000296,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000003,A000407,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000076,A000152,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000232,A000317,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000029,A000460,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000296,A000452,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000157,A000274,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000128,A000339,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000048,A000295,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000205,A000387,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000475,A000540,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000039,A000160,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000169,A000470,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000033,A000100,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000092,A000266,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000049,A000150,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000166,A000440,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000071,A000098,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000245,A000409,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000473,A000512,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000211,A000456,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000410,A000506,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000471,A000561,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000009,A000235,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000114,A000167,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000029,A000098,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000261,A000293,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000120,A000388,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000171,A000285,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000505,A000516,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000294,A000445,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000169,A000366,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000528,A000535,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000288,A000559,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000137,A000462,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000425,A000491,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000081,A000267,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000419,A000450,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000225,A000462,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000537,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000014,A000110,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000369,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000182,A000192,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000306,A000498,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000113,A000319,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000413,A000516,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000251,A000388,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000090,A000348,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000197,A000205,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000270,A000302,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000226,A000338,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000101,A000104,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000413,A000529,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000235,A000522,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000439,A000483,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000097,A000316,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000001,A000347,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000124,A000282,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000170,A000508,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000113,A000524,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000092,A000100,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000117,A000164,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000030,A000423,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000202,A000345,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000410,A000501,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000195,A000453,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000239,A000515,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000060,A000348,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000260,A000429,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000115,A000525,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000118,A000462,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000100,A000438,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000400,A000428,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000009,A000218,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000124,A000414,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000068,A000445,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000260,A000489,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000229,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000023,A000409,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000353,A000442,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000160,A000524,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000291,A000446,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000226,A000322,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000162,A000536,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000003,A000285,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000148,A000234,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000028,A000351,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000086,A000343,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000387,A000465,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000163,A000415,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000470,A000518,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000481,A000497,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000064,A000106,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000110,A000368,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000141,A000306,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000013,A000123,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000235,A000481,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000302,A000520,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000054,A000267,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000087,A000151,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000268,A000489,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000153,A000283,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000064,A000353,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000107,A000476,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000059,A000424,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000205,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000134,A000406,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000018,A000383,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000268,A000346,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000100,A000313,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000476,A000477,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000128,A000433,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000020,A000480,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000058,A000500,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000212,A000323,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000164,A000229,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000067,A000236,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000384,A000410,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000430,A000561,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000257,A000411,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000040,A000530,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000380,A000397,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000090,A000540,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000355,A000429,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000095,A000387,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000274,A000395,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000247,A000494,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000047,A000236,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000159,A000376,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000457,A000478,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000043,A000263,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000129,A000206,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000063,A000075,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000468,A000547,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000183,A000493,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000168,A000256,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000056,A000375,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000069,A000430,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000032,A000131,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000087,A000270,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000484,A000494,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000141,A000390,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000176,A000291,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000192,A000332,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000296,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000115,A000411,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000129,A000484,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000057,A000163,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000272,A000492,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000012,A000554,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000256,A000330,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000270,A000338,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000258,A000436,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000105,A000475,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000470,A000554,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000122,A000511,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000228,A000547,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000008,A000376,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000210,A000389,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000149,A000238,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000389,A000399,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000280,A000410,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000409,A000483,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000462,A000532,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000101,A000415,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000043,A000332,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000307,A000330,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
